# index, name, _pos
6978,1804,"array([4.19251216, 0.9445564 ])"
6979,1992,"array([4.18102835, 0.97889622])"
6980,1999,"array([4.1771338 , 0.95574331])"
6981,2028,"array([4.20388604, 0.95480217])"
6982,2101,"array([4.17973456, 0.94788847])"
6983,2297,"array([4.17866404, 0.97001409])"
6984,2355,"array([4.20599151, 0.9557347 ])"
6985,2396,"array([4.21482107, 0.95666412])"
6986,2412,"array([4.17324994, 0.96967168])"
6987,2413,"array([4.17665326, 0.951277  ])"
6988,2422,"array([4.19072902, 0.96666938])"
6989,2462,"array([4.1754149 , 0.97613993])"
6990,2548,"array([4.20788327, 0.96598767])"
6991,2554,"array([4.19168398, 0.94977731])"
6992,2614,"array([4.18801935, 0.97609856])"
6993,2636,"array([4.20805513, 0.98009821])"
6994,2722,"array([4.20538675, 0.97317575])"
6995,2723,"array([4.17225456, 0.96656072])"
6996,3094,"array([4.19475476, 0.95397773])"
6997,3096,"array([4.19150907, 0.9538254 ])"
6998,3108,"array([4.20240227, 0.94763315])"
6999,3142,"array([4.19509657, 0.96804195])"
7000,3184,"array([4.19593175, 0.94763564])"
7001,3271,"array([4.17310341, 0.97028544])"
7002,3486,"array([4.19426353, 0.98285353])"
7003,3576,"array([4.17706448, 0.96123068])"
7004,3603,"array([4.17252435, 0.96889902])"
7005,3835,"array([4.17726861, 0.96408254])"
7006,3903,"array([4.18144379, 0.97764685])"
7007,3904,"array([4.1725347 , 0.95782238])"
7008,3923,"array([4.18211916, 0.95096761])"
7009,3938,"array([4.17290236, 0.95829663])"
7010,3996,"array([4.18268639, 0.97692021])"
7011,4075,"array([4.19171041, 0.95255889])"
7012,4360,"array([4.18071337, 0.97552484])"
7013,4372,"array([4.18845697, 0.97900663])"
7014,4376,"array([4.17307247, 0.96389207])"
7015,4444,"array([4.20428124, 0.96643997])"
7016,4603,"array([4.18494699, 0.96120321])"
7017,4615,"array([4.18874459, 0.9728483 ])"
7018,4623,"array([4.18228779, 0.97651479])"
7019,4624,"array([4.17442253, 0.97324253])"
7020,4627,"array([4.18977059, 0.97383046])"
7021,4682,"array([4.21135685, 0.97537442])"
7022,4709,"array([4.1949366 , 0.95288012])"
7023,4727,"array([4.20892957, 0.95659325])"
7024,4771,"array([4.18985272, 0.98241086])"
7025,4879,"array([4.19289962, 0.94426726])"
7026,4894,"array([4.19675546, 0.94439996])"
7027,5340,"array([4.17968888, 0.9620051 ])"
7028,5347,"array([4.20972269, 0.94972822])"
7029,5366,"array([4.21192264, 0.97702677])"
7030,5415,"array([4.18503938, 0.96906187])"
7031,5576,"array([4.18625164, 0.97092027])"
7032,5587,"array([4.20279965, 0.97144248])"
7033,5600,"array([4.17973235, 0.96359506])"
7034,5622,"array([4.19501985, 0.97662251])"
7035,5626,"array([4.20379533, 0.95605061])"
7036,5662,"array([4.17762211, 0.9697358 ])"
7037,5884,"array([4.21188548, 0.95924386])"
7038,5885,"array([4.18447354, 0.97745513])"
7039,5888,"array([4.18420746, 0.97832881])"
7040,5927,"array([4.18500066, 0.98272553])"
7041,5984,"array([4.17628657, 0.96965225])"
7042,6000,"array([4.20541172, 0.97132543])"
7043,6173,"array([4.17631185, 0.96586111])"
7044,6186,"array([4.18925207, 0.9509972 ])"
7045,6279,"array([4.18164739, 0.9650525 ])"
7046,6280,"array([4.18621842, 0.9766059 ])"
7047,6297,"array([4.17987035, 0.98072527])"
7048,6416,"array([4.19024148, 0.98207383])"
7049,6417,"array([4.1868445 , 0.97277431])"
7050,6427,"array([4.21204724, 0.96162609])"
7051,6479,"array([4.20865452, 0.96578988])"
7052,6487,"array([4.1776995 , 0.95119398])"
7053,6614,"array([4.17085716, 0.95380877])"
7054,6632,"array([4.18681411, 0.96542455])"
7055,6779,"array([4.17642695, 0.96204486])"
7056,6800,"array([4.18323592, 0.97249629])"
7057,6851,"array([4.2000304 , 0.95607588])"
7058,6891,"array([4.18298095, 0.94409533])"
7059,6996,"array([4.17821675, 0.97279876])"
7060,7037,"array([4.18696349, 0.97120641])"
7061,7039,"array([4.20939132, 0.96111028])"
7062,7077,"array([4.19657179, 0.98022981])"
7063,7099,"array([4.19583743, 0.9747776 ])"
7064,7132,"array([4.18818626, 0.96502745])"
7065,7133,"array([4.17523563, 0.97561873])"
7066,7180,"array([4.1756288 , 0.97690422])"
7067,7290,"array([4.17252619, 0.96614814])"
7068,7308,"array([4.20219146, 0.95463006])"
7069,7577,"array([4.20757604, 0.98161175])"
7070,7751,"array([4.20523863, 0.95675189])"
7071,7824,"array([4.20895522, 0.95534476])"
7072,7825,"array([4.17336302, 0.9709655 ])"
7073,7889,"array([4.17911461, 0.95931447])"
7074,7890,"array([4.18959345, 0.98023326])"
7075,7972,"array([4.19189813, 0.94502846])"
7076,7973,"array([4.1996702 , 0.97779399])"
7077,8009,"array([4.18154526, 0.96706604])"
7078,8060,"array([4.18815666, 0.98017441])"
7079,8070,"array([4.2061514 , 0.98136364])"
7080,8083,"array([4.1800835 , 0.96694437])"
7081,8139,"array([4.17389173, 0.97136236])"
7082,8140,"array([4.20227403, 0.98592652])"
7083,8153,"array([4.17626215, 0.97777468])"
7084,8204,"array([4.18012142, 0.96741231])"
7085,8211,"array([4.18580176, 0.98312849])"
7086,8345,"array([4.17370356, 0.95716148])"
7087,8359,"array([4.18407305, 0.96697556])"
7088,8369,"array([4.17376355, 0.9734972 ])"
7089,8407,"array([4.19252029, 0.9852715 ])"
7090,8408,"array([4.18122208, 0.97229332])"
7091,8450,"array([4.19402032, 0.9469931 ])"
7092,8492,"array([4.18737844, 0.97996242])"
7093,8493,"array([4.17314722, 0.96075228])"
7094,8538,"array([4.18998281, 0.97752913])"
7095,8548,"array([4.17545252, 0.96448406])"
7096,8634,"array([4.18309036, 0.97325193])"
7097,8678,"array([4.17513561, 0.96054488])"
7098,8714,"array([4.20780778, 0.95957656])"
7099,8739,"array([4.18968377, 0.94802327])"
7100,8835,"array([4.19677791, 0.9522166 ])"
7101,8851,"array([4.19139728, 0.97906653])"
7102,8927,"array([4.18009582, 0.95506916])"
7103,8939,"array([4.18048198, 0.95300675])"
7104,8964,"array([4.19305269, 0.98676294])"
7105,9012,"array([4.18689586, 0.98172517])"
7106,9163,"array([4.19197633, 0.98550597])"
7107,9285,"array([4.20717625, 0.95498611])"
7108,9286,"array([4.1698357 , 0.96425935])"
7109,9293,"array([4.19712738, 0.96993237])"
7110,9312,"array([4.18740801, 0.977153  ])"
7111,9376,"array([4.17714652, 0.97788653])"
7112,9512,"array([4.20665172, 0.97567263])"
7113,9538,"array([4.1766135 , 0.95186239])"
7114,9599,"array([4.19407777, 0.98001885])"
7115,9711,"array([4.20932882, 0.97224425])"
7116,9739,"array([4.21346663, 0.96177454])"
7117,9914,"array([4.17336895, 0.96731234])"
7118,9931,"array([4.17389947, 0.95867128])"
7119,9943,"array([4.1892554 , 0.95910574])"
7120,9953,"array([4.18682963, 0.96101532])"
7121,10024,"array([4.18907468, 0.97729774])"
7122,10038,"array([4.20131737, 0.94964411])"
7123,10066,"array([4.18136432, 0.97806751])"
7124,10085,"array([4.20537916, 0.97089257])"
7125,10187,"array([4.20115256, 0.94635549])"
7126,10234,"array([4.19529154, 0.95047435])"
7127,10347,"array([4.17913242, 0.96862561])"
7128,10371,"array([4.20477463, 0.95570843])"
7129,10372,"array([4.19019095, 0.94673004])"
7130,10411,"array([4.19958332, 0.9799507 ])"
7131,10477,"array([4.20948689, 0.95614883])"
7132,10675,"array([4.17270594, 0.96554072])"
7133,10736,"array([4.19829321, 0.97688283])"
7134,10740,"array([4.18125572, 0.95846837])"
7135,10760,"array([4.18155661, 0.96463605])"
7136,10762,"array([4.18632486, 0.95085963])"
7137,10795,"array([4.20488922, 0.98103895])"
7138,10912,"array([4.20838947, 0.97981118])"
7139,10962,"array([4.20391308, 0.96408552])"
7140,10982,"array([4.17237765, 0.96709626])"
7141,11013,"array([4.17708961, 0.95153574])"
7142,11186,"array([4.18010509, 0.95640588])"
7143,11363,"array([4.17257631, 0.96782639])"
7144,11372,"array([4.17504533, 0.95353005])"
7145,11488,"array([4.17793236, 0.95390085])"
7146,11497,"array([4.17916289, 0.97083726])"
7147,11568,"array([4.17699061, 0.96357909])"
7148,11718,"array([4.20162525, 0.95010557])"
7149,11827,"array([4.17784052, 0.97025181])"
7150,11892,"array([4.20039308, 0.94887499])"
7151,12025,"array([4.19092323, 0.97571418])"
7152,12040,"array([4.17937437, 0.96002741])"
7153,12150,"array([4.18555028, 0.97801722])"
7154,12207,"array([4.19900241, 0.94864633])"
7155,12335,"array([4.19669418, 0.94705338])"
7156,12336,"array([4.17438565, 0.97377473])"
7157,12436,"array([4.18332355, 0.95416651])"
7158,12440,"array([4.18412163, 0.95445514])"
7159,12478,"array([4.19705995, 0.9538086 ])"
7160,12498,"array([4.17574359, 0.97747326])"
7161,12500,"array([4.18880524, 0.97701241])"
7162,2251,"array([4.22550005, 0.96068268])"
7163,4026,"array([4.21016786, 0.95147908])"
7164,9082,"array([4.22477936, 0.95486968])"
7165,6467,"array([4.17896588, 0.93976343])"
7166,6491,"array([4.17898523, 0.95340622])"
7167,93,"array([4.21852955, 0.97550937])"
7168,95,"array([4.19244249, 0.97028488])"
7169,1542,"array([4.2152821 , 0.95907606])"
7170,2246,"array([4.20169477, 0.94124293])"
7171,2746,"array([4.20621416, 0.95671554])"
7172,2822,"array([4.1938855 , 0.96852438])"
7173,3795,"array([4.18763552, 0.95422012])"
7174,4089,"array([4.19232137, 0.95518368])"
7175,4127,"array([4.21112743, 0.95266353])"
7176,4300,"array([4.21098985, 0.96138572])"
7177,4488,"array([4.19886165, 0.98133486])"
7178,4908,"array([4.20102498, 0.95527437])"
7179,5063,"array([4.19345426, 0.95312366])"
7180,5064,"array([4.21770141, 0.95760351])"
7181,5471,"array([4.21609409, 0.95487384])"
7182,5873,"array([4.2095889 , 0.94744112])"
7183,5915,"array([4.20073079, 0.95569818])"
7184,6269,"array([4.19508475, 0.98008078])"
7185,6909,"array([4.18400638, 0.94222309])"
7186,6979,"array([4.21641452, 0.96953837])"
7187,7105,"array([4.21746062, 0.95904119])"
7188,7268,"array([4.17504526, 0.95696925])"
7189,7424,"array([4.18367715, 0.95288764])"
7190,7739,"array([4.20196438, 0.9808325 ])"
7191,7784,"array([4.18647056, 0.94756344])"
7192,7900,"array([4.20884889, 0.95003688])"
7193,8328,"array([4.19011017, 0.94172714])"
7194,8474,"array([4.18325858, 0.94446662])"
7195,8497,"array([4.17849921, 0.94952052])"
7196,8514,"array([4.19856568, 0.96877917])"
7197,8626,"array([4.18046419, 0.96722771])"
7198,8905,"array([4.20890913, 0.9452287 ])"
7199,8980,"array([4.18045954, 0.94681729])"
7200,9018,"array([4.19158828, 0.94172369])"
7201,9408,"array([4.19725402, 0.95411709])"
7202,9475,"array([4.19025971, 0.9607989 ])"
7203,9636,"array([4.19830928, 0.97807193])"
7204,9686,"array([4.20030419, 0.94658303])"
7205,9720,"array([4.19074151, 0.94175533])"
7206,10112,"array([4.18033206, 0.97519847])"
7207,10115,"array([4.22072256, 0.96848633])"
7208,10194,"array([4.20631351, 0.98184283])"
7209,10973,"array([4.20692894, 0.95107798])"
7210,11011,"array([4.19938023, 0.95027757])"
7211,11502,"array([4.21099301, 0.97841985])"
7212,11733,"array([4.18571799, 0.98086642])"
7213,11761,"array([4.21157363, 0.97841012])"
7214,11870,"array([4.2145554 , 0.95414834])"
7215,12280,"array([4.21186329, 0.9578819 ])"
7216,97,"array([4.16844796, 0.96479699])"
7217,8544,"array([4.2182135 , 0.94358707])"
7218,10016,"array([4.20422747, 0.94294881])"
7219,823,"array([4.21356425, 0.95684486])"
7220,7918,"array([4.1752436, 0.962306 ])"
7221,101,"array([4.19983935, 0.94667717])"
7222,309,"array([4.2060861 , 0.95019788])"
7223,404,"array([4.1802223 , 0.97146798])"
7224,581,"array([4.20604294, 0.97824161])"
7225,646,"array([4.19749569, 0.94203039])"
7226,943,"array([4.19774455, 0.96972166])"
7227,1160,"array([4.20319496, 0.97596191])"
7228,1310,"array([4.19110012, 0.95461288])"
7229,2016,"array([4.20373316, 0.96608023])"
7230,2393,"array([4.2077956 , 0.95719556])"
7231,2934,"array([4.19048133, 0.95936959])"
7232,4067,"array([4.19709993, 0.9484565 ])"
7233,5727,"array([4.18796509, 0.97919466])"
7234,5928,"array([4.19062235, 0.98143891])"
7235,6421,"array([4.17904686, 0.96763317])"
7236,8169,"array([4.20059956, 0.95335833])"
7237,8688,"array([4.19505672, 0.95184604])"
7238,9138,"array([4.19571404, 0.95784288])"
7239,9139,"array([4.18164948, 0.94558021])"
7240,9668,"array([4.21254877, 0.96240549])"
7241,9887,"array([4.19765643, 0.95104913])"
7242,10661,"array([4.18226254, 0.97236524])"
7243,11516,"array([4.18787316, 0.95365919])"
7244,11930,"array([4.18706183, 0.94291242])"
7245,12580,"array([4.18225771, 0.95286846])"
7246,104,"array([4.20276027, 0.95108344])"
7247,107,"array([4.19114329, 0.97011561])"
7248,8394,"array([4.19193263, 0.97263906])"
7249,12378,"array([4.20004531, 0.94840003])"
7250,110,"array([4.19156025, 0.98494472])"
7251,918,"array([4.19405573, 0.96714045])"
7252,2054,"array([4.1984983 , 0.98984783])"
7253,2213,"array([4.19153059, 0.95725865])"
7254,3073,"array([4.18969267, 0.95930739])"
7255,4766,"array([4.17979597, 0.98211168])"
7256,5269,"array([4.20993406, 0.9728692 ])"
7257,5720,"array([4.19541603, 0.96958752])"
7258,6722,"array([4.19927234, 0.99116983])"
7259,6791,"array([4.19985627, 0.95184002])"
7260,6879,"array([4.19531331, 0.98903558])"
7261,7608,"array([4.18418948, 0.97198482])"
7262,7618,"array([4.21012882, 0.95815275])"
7263,10695,"array([4.19964338, 0.98977667])"
7264,10728,"array([4.20026862, 0.98957174])"
7265,10768,"array([4.1940127 , 0.98501758])"
7266,10896,"array([4.1923983 , 0.98229803])"
7267,11446,"array([4.20666464, 0.96243846])"
7268,1733,"array([4.20609521, 0.96340795])"
7269,5503,"array([4.21169889, 0.95199154])"
7270,11985,"array([4.2121691 , 0.96857576])"
7271,11819,"array([4.18594076, 0.95618889])"
7272,5373,"array([4.18480249, 0.95050483])"
7273,7861,"array([4.19042722, 0.97586475])"
7274,9007,"array([4.19256375, 0.97755369])"
7275,9545,"array([4.18686895, 0.95525653])"
7276,119,"array([4.19424193, 0.96245053])"
7277,1899,"array([4.17306168, 0.94934271])"
7278,2166,"array([4.20007853, 0.94759367])"
7279,2473,"array([4.21022252, 0.9670217 ])"
7280,2499,"array([4.18941556, 0.94442217])"
7281,3002,"array([4.17751889, 0.94386291])"
7282,3163,"array([4.18623024, 0.94804523])"
7283,3264,"array([4.20281451, 0.94911276])"
7284,3585,"array([4.17666152, 0.94463127])"
7285,4364,"array([4.19535224, 0.95774185])"
7286,4468,"array([4.17322837, 0.95171481])"
7287,4651,"array([4.19433744, 0.96894254])"
7288,4663,"array([4.17891061, 0.94262217])"
7289,5646,"array([4.17820768, 0.94377616])"
7290,6128,"array([4.19139916, 0.9437092 ])"
7291,6216,"array([4.19177459, 0.94935005])"
7292,6351,"array([4.20808276, 0.9627718 ])"
7293,6490,"array([4.1890872 , 0.98034202])"
7294,6497,"array([4.1910525 , 0.94705041])"
7295,7185,"array([4.18673813, 0.94463382])"
7296,7487,"array([4.17161538, 0.95510241])"
7297,7696,"array([4.173285  , 0.96257519])"
7298,7987,"array([4.17996064, 0.94187242])"
7299,8090,"array([4.1884626 , 0.96899655])"
7300,8208,"array([4.18487073, 0.95097329])"
7301,8725,"array([4.18076743, 0.94153569])"
7302,8730,"array([4.17174954, 0.95783439])"
7303,8845,"array([4.17958029, 0.96662835])"
7304,8881,"array([4.17846668, 0.94318135])"
7305,8894,"array([4.19447229, 0.98015422])"
7306,9072,"array([4.20442798, 0.95003213])"
7307,9127,"array([4.18417086, 0.93899057])"
7308,9248,"array([4.19040752, 0.97888656])"
7309,9307,"array([4.20646624, 0.96151939])"
7310,9617,"array([4.20349222, 0.96332008])"
7311,9667,"array([4.1791881 , 0.94325985])"
7312,9871,"array([4.1888373 , 0.97543893])"
7313,10048,"array([4.17762772, 0.94915288])"
7314,10189,"array([4.17412701, 0.94982165])"
7315,10326,"array([4.17020045, 0.95002424])"
7316,10932,"array([4.17593428, 0.94510801])"
7317,11099,"array([4.18147639, 0.95089675])"
7318,11123,"array([4.18682991, 0.97675135])"
7319,11174,"array([4.1749898 , 0.94880523])"
7320,11631,"array([4.17560521, 0.94601621])"
7321,11929,"array([4.19325861, 0.94383378])"
7322,12296,"array([4.1786803 , 0.95510641])"
7323,12564,"array([4.1724234 , 0.95125309])"
7324,153,"array([4.20246502, 0.97159955])"
7325,1039,"array([4.20722652, 0.96600726])"
7326,1778,"array([4.21295238, 0.96211795])"
7327,2187,"array([4.2033549 , 0.97003368])"
7328,2808,"array([4.20000276, 0.95806602])"
7329,3172,"array([4.20381718, 0.96226378])"
7330,5079,"array([4.19280897, 0.95226015])"
7331,6298,"array([4.18575909, 0.96103032])"
7332,8456,"array([4.18759858, 0.95456385])"
7333,8742,"array([4.21614731, 0.9729466 ])"
7334,9704,"array([4.19249274, 0.97676298])"
7335,10807,"array([4.1865119 , 0.97691567])"
7336,11080,"array([4.20702771, 0.981252  ])"
7337,11399,"array([4.20305851, 0.95679874])"
7338,11689,"array([4.20521865, 0.96173276])"
7339,12066,"array([4.18462404, 0.96233671])"
7340,7587,"array([4.18075733, 0.95845848])"
7341,7915,"array([4.18333103, 0.9555544 ])"
7342,7940,"array([4.19362915, 0.97730976])"
7343,8814,"array([4.18253943, 0.9832115 ])"
7344,11847,"array([4.17990412, 0.96065152])"
7345,12103,"array([4.17694647, 0.95532977])"
7346,1027,"array([4.18475515, 0.95786892])"
7347,1743,"array([4.19383977, 0.9942169 ])"
7348,2552,"array([4.19258061, 0.97894739])"
7349,5553,"array([4.18365614, 0.96957698])"
7350,5669,"array([4.20904912, 0.96643716])"
7351,5926,"array([4.19451428, 0.98893948])"
7352,6107,"array([4.18920133, 0.97104795])"
7353,7523,"array([4.17673003, 0.98024591])"
7354,8856,"array([4.19769666, 0.98900434])"
7355,9280,"array([4.1919304 , 0.98832673])"
7356,9797,"array([4.18553963, 0.97137327])"
7357,10159,"array([4.19674644, 0.98335989])"
7358,11850,"array([4.1963562 , 0.98974579])"
7359,12058,"array([4.2059166 , 0.97532248])"
7360,6946,"array([4.17483587, 0.97214161])"
7361,9004,"array([4.19952128, 0.94793564])"
7362,10780,"array([4.20348196, 0.95131294])"
7363,127,"array([4.22181797, 0.96859054])"
7364,1675,"array([4.22432974, 0.97131736])"
7365,3337,"array([4.1906075 , 0.97498493])"
7366,3150,"array([4.21689082, 0.96074578])"
7367,3211,"array([4.19222586, 0.94218481])"
7368,4519,"array([4.22117849, 0.96611771])"
7369,4760,"array([4.18979404, 0.96721885])"
7370,5883,"array([4.2013082 , 0.97066917])"
7371,7820,"array([4.21795876, 0.96344539])"
7372,9380,"array([4.22118895, 0.96210245])"
7373,130,"array([4.20312642, 0.98668357])"
7374,240,"array([4.17307706, 0.97610709])"
7375,532,"array([4.20642684, 0.96402968])"
7376,726,"array([4.18864546, 0.95727573])"
7377,848,"array([4.20930621, 0.96764144])"
7378,1602,"array([4.18656683, 0.95701124])"
7379,1797,"array([4.19726929, 0.95798084])"
7380,1910,"array([4.18472453, 0.94979564])"
7381,1924,"array([4.19511308, 0.95677243])"
7382,2086,"array([4.17157926, 0.97236819])"
7383,2198,"array([4.17610954, 0.96669822])"
7384,2371,"array([4.19319885, 0.96870791])"
7385,2561,"array([4.20903825, 0.96235798])"
7386,2600,"array([4.18424992, 0.97005261])"
7387,2635,"array([4.1790784 , 0.96037769])"
7388,2795,"array([4.19843229, 0.97211403])"
7389,2966,"array([4.17023359, 0.96667144])"
7390,3273,"array([4.19147313, 0.96957159])"
7391,3300,"array([4.18666968, 0.97411454])"
7392,3465,"array([4.18918074, 0.96204155])"
7393,3556,"array([4.19765292, 0.9591104 ])"
7394,3659,"array([4.17166261, 0.97108087])"
7395,3670,"array([4.19769654, 0.98965592])"
7396,3695,"array([4.17826784, 0.96096092])"
7397,3919,"array([4.17063723, 0.96795536])"
7398,4345,"array([4.19002821, 0.95750006])"
7399,4604,"array([4.17231001, 0.9722304 ])"
7400,4632,"array([4.18613395, 0.95129353])"
7401,4761,"array([4.17781057, 0.95882343])"
7402,5047,"array([4.19523976, 0.95209267])"
7403,5190,"array([4.20181156, 0.94973889])"
7404,5212,"array([4.1928481 , 0.97719484])"
7405,5402,"array([4.1706472 , 0.96856964])"
7406,5447,"array([4.1766074 , 0.97950719])"
7407,5448,"array([4.17883191, 0.97395619])"
7408,5513,"array([4.170644  , 0.96555458])"
7409,5859,"array([4.17131536, 0.96845193])"
7410,5951,"array([4.17749917, 0.95534541])"
7411,6278,"array([4.17057176, 0.95988356])"
7412,6282,"array([4.17160222, 0.97338492])"
7413,7243,"array([4.17010295, 0.96343822])"
7414,7464,"array([4.18596395, 0.97143369])"
7415,7502,"array([4.17746445, 0.95795619])"
7416,7660,"array([4.18748872, 0.96260597])"
7417,7746,"array([4.17887041, 0.97620111])"
7418,7869,"array([4.19196523, 0.94628833])"
7419,7904,"array([4.19795267, 0.97231564])"
7420,8630,"array([4.17886738, 0.97507517])"
7421,8651,"array([4.17030239, 0.96605048])"
7422,8659,"array([4.18709092, 0.97071019])"
7423,8757,"array([4.19116822, 0.95109972])"
7424,8774,"array([4.16997572, 0.96252949])"
7425,8898,"array([4.17053683, 0.96282231])"
7426,8999,"array([4.18919345, 0.97690352])"
7427,9159,"array([4.17087356, 0.96497707])"
7428,9182,"array([4.18036356, 0.9606108 ])"
7429,9454,"array([4.18533919, 0.97325867])"
7430,9543,"array([4.19576301, 0.95648989])"
7431,9669,"array([4.20703756, 0.96231821])"
7432,9818,"array([4.18439697, 0.97612093])"
7433,9957,"array([4.18534526, 0.96656841])"
7434,10034,"array([4.18812511, 0.95606352])"
7435,10198,"array([4.20601667, 0.97265492])"
7436,10207,"array([4.17223786, 0.97344818])"
7437,10325,"array([4.18603489, 0.94975278])"
7438,10335,"array([4.19176886, 0.98021805])"
7439,10438,"array([4.17619221, 0.96399263])"
7440,10550,"array([4.17301607, 0.97351897])"
7441,10583,"array([4.19475144, 0.9420247 ])"
7442,10817,"array([4.17912562, 0.94610369])"
7443,10968,"array([4.17023224, 0.96483947])"
7444,11228,"array([4.17567041, 0.95436864])"
7445,11342,"array([4.18707258, 0.95760203])"
7446,11343,"array([4.17375106, 0.97052361])"
7447,11665,"array([4.1813201 , 0.96814194])"
7448,11696,"array([4.19009762, 0.96866268])"
7449,11731,"array([4.18670555, 0.95425953])"
7450,11749,"array([4.20762652, 0.95685508])"
7451,11915,"array([4.17542614, 0.96346855])"
7452,12039,"array([4.1832278 , 0.96970476])"
7453,12138,"array([4.17835172, 0.97413331])"
7454,12232,"array([4.17024866, 0.96163701])"
7455,12367,"array([4.1794487 , 0.97577623])"
7456,12372,"array([4.17192929, 0.97179533])"
7457,131,"array([4.20816468, 0.99971373])"
7458,1536,"array([4.18078082, 0.96339   ])"
7459,7931,"array([4.18111437, 0.96008862])"
7460,135,"array([4.21866034, 0.9781054 ])"
7461,136,"array([4.19665567, 0.96926052])"
7462,668,"array([4.19460502, 0.96702883])"
7463,828,"array([4.19973087, 0.98209628])"
7464,1940,"array([4.18642418, 0.98582979])"
7465,2144,"array([4.20981984, 0.96665512])"
7466,2398,"array([4.18468265, 0.98505448])"
7467,2570,"array([4.20479166, 0.98839424])"
7468,3931,"array([4.20252818, 0.98923168])"
7469,3941,"array([4.20770648, 0.98698887])"
7470,3979,"array([4.20378781, 0.97882293])"
7471,4028,"array([4.21101064, 0.96002023])"
7472,4034,"array([4.19713792, 0.98901519])"
7473,4406,"array([4.18921477, 0.987079  ])"
7474,4590,"array([4.21572546, 0.97580835])"
7475,4992,"array([4.1857983 , 0.96832986])"
7476,6074,"array([4.186535  , 0.97220884])"
7477,6447,"array([4.18992353, 0.98711607])"
7478,6739,"array([4.2106179 , 0.98232937])"
7479,9269,"array([4.19224111, 0.95823458])"
7480,9634,"array([4.21013986, 0.96383338])"
7481,11861,"array([4.20637971, 0.95710234])"
7482,12060,"array([4.18187805, 0.97010329])"
7483,12313,"array([4.20946858, 0.97668303])"
7484,2097,"array([4.18092597, 0.96898997])"
7485,2131,"array([4.17795082, 0.94712393])"
7486,3528,"array([4.18728559, 0.94475748])"
7487,4472,"array([4.18058382, 0.95193782])"
7488,4660,"array([4.21080155, 0.9719969 ])"
7489,5557,"array([4.20130092, 0.94784282])"
7490,5648,"array([4.18955008, 0.9670235 ])"
7491,5964,"array([4.1808225 , 0.97425453])"
7492,7127,"array([4.18037245, 0.94568531])"
7493,8518,"array([4.18998398, 0.94474706])"
7494,9467,"array([4.18203593, 0.96512951])"
7495,10164,"array([4.18653486, 0.94969567])"
7496,9567,"array([4.17246217, 0.95699953])"
7497,524,"array([4.21683464, 0.96472017])"
7498,6817,"array([4.21527305, 0.97873169])"
7499,7250,"array([4.196092  , 0.97124386])"
7500,10514,"array([4.20599343, 0.9768597 ])"
7501,10670,"array([4.18969646, 0.95139564])"
7502,11048,"array([4.19499833, 0.96638505])"
7503,12441,"array([4.17421626, 0.97259386])"
7504,1351,"array([4.19312714, 0.95844642])"
7505,1376,"array([4.20704765, 0.97309695])"
7506,1386,"array([4.19847411, 0.97727851])"
7507,1673,"array([4.20172264, 0.97654973])"
7508,1803,"array([4.19387213, 0.97263596])"
7509,1964,"array([4.18955028, 0.96783342])"
7510,2142,"array([4.21201762, 0.98088843])"
7511,2192,"array([4.21303278, 0.96242102])"
7512,2207,"array([4.18451568, 0.96575437])"
7513,2384,"array([4.21743604, 0.97263193])"
7514,2602,"array([4.21279881, 0.9610167 ])"
7515,2956,"array([4.18695552, 0.95832118])"
7516,3051,"array([4.17873503, 0.9523496 ])"
7517,3117,"array([4.19233069, 0.95622661])"
7518,3615,"array([4.20619947, 0.9665634 ])"
7519,4242,"array([4.19024023, 0.96723845])"
7520,4765,"array([4.20987891, 0.98325731])"
7521,5270,"array([4.20679296, 0.98292102])"
7522,5367,"array([4.21638989, 0.97541862])"
7523,5449,"array([4.19088689, 0.97215192])"
7524,6658,"array([4.20163523, 0.97046424])"
7525,6723,"array([4.20561374, 0.95004416])"
7526,7258,"array([4.20236259, 0.95784816])"
7527,7278,"array([4.20885047, 0.9829003 ])"
7528,7297,"array([4.21699099, 0.95638946])"
7529,7388,"array([4.19161401, 0.96370677])"
7530,7503,"array([4.21621112, 0.97607445])"
7531,8077,"array([4.19808326, 0.94990771])"
7532,8143,"array([4.18388709, 0.97349703])"
7533,8242,"array([4.2022387 , 0.98644581])"
7534,8498,"array([4.17691399, 0.95615085])"
7535,8608,"array([4.19552681, 0.97519789])"
7536,8762,"array([4.21001054, 0.95453693])"
7537,8978,"array([4.19296876, 0.98255201])"
7538,9014,"array([4.21377934, 0.96807423])"
7539,9557,"array([4.20531031, 0.9858139 ])"
7540,10407,"array([4.19395967, 0.97084355])"
7541,10881,"array([4.2139741 , 0.97007341])"
7542,11250,"array([4.21209694, 0.95468317])"
7543,11391,"array([4.18850515, 0.97516305])"
7544,11639,"array([4.21408557, 0.95957226])"
7545,11885,"array([4.19653367, 0.94747744])"
7546,12089,"array([4.21311945, 0.96358473])"
7547,12488,"array([4.18379125, 0.95920237])"
7548,2000,"array([4.21261299, 0.96787845])"
7549,2151,"array([4.19813525, 0.9599101 ])"
7550,2269,"array([4.21842643, 0.97873826])"
7551,2540,"array([4.19908583, 0.95747379])"
7552,2780,"array([4.19131632, 0.97871616])"
7553,5310,"array([4.19617649, 0.97402097])"
7554,5390,"array([4.19898561, 0.97630847])"
7555,6169,"array([4.21092585, 0.96394566])"
