# index, name, _pos
1122,3054,"array([ 1.741616  , -0.39983979])"
1123,3105,"array([ 1.73193068, -0.38518195])"
1124,2414,"array([ 1.65030156, -0.37438258])"
1125,45,"array([ 1.62733705, -0.44579575])"
1126,46,"array([ 1.67068287, -0.45265522])"
1127,888,"array([ 1.62893863, -0.41866413])"
1128,2305,"array([ 1.70447635, -0.38078499])"
1129,2484,"array([ 1.70365228, -0.38478719])"
1130,2753,"array([ 1.65995063, -0.35808158])"
1131,2915,"array([ 1.64445756, -0.37987124])"
1132,2007,"array([ 1.71105662, -0.43216627])"
1133,3006,"array([ 1.72069563, -0.42680782])"
1134,49,"array([ 1.75321986, -0.44068754])"
1135,50,"array([ 1.7127668 , -0.42525147])"
1136,3114,"array([ 1.72730139, -0.44196404])"
1137,55,"array([ 1.59126666, -0.43768818])"
1138,539,"array([ 1.65712569, -0.40539586])"
1139,540,"array([ 1.63943216, -0.44756326])"
1140,734,"array([ 1.61385062, -0.4488439 ])"
1141,882,"array([ 1.65591548, -0.40001005])"
1142,1243,"array([ 1.61036782, -0.4641061 ])"
1143,1482,"array([ 1.65231021, -0.45496827])"
1144,1777,"array([ 1.69052049, -0.45730167])"
1145,2127,"array([ 1.67035915, -0.44741256])"
1146,76,"array([ 1.63915339, -0.42947514])"
1147,129,"array([ 1.71531027, -0.39029374])"
1148,282,"array([ 1.64743514, -0.40800657])"
1149,309,"array([ 1.61725653, -0.41575867])"
1150,379,"array([ 1.69835582, -0.3748631 ])"
1151,536,"array([ 1.68035172, -0.38522804])"
1152,586,"array([ 1.60352898, -0.41705766])"
1153,693,"array([ 1.63205444, -0.41097584])"
1154,696,"array([ 1.68556307, -0.39483465])"
1155,717,"array([ 1.6714001 , -0.40258513])"
1156,764,"array([ 1.68274754, -0.43755083])"
1157,773,"array([ 1.69198363, -0.38685175])"
1158,780,"array([ 1.62794241, -0.43475001])"
1159,841,"array([ 1.70774623, -0.39808254])"
1160,856,"array([ 1.68617904, -0.40389352])"
1161,1018,"array([ 1.61864002, -0.42144993])"
1162,1043,"array([ 1.66371284, -0.41101282])"
1163,1061,"array([ 1.68339654, -0.44232813])"
1164,1177,"array([ 1.71207893, -0.40295457])"
1165,1179,"array([ 1.681005  , -0.45712339])"
1166,1193,"array([ 1.69475353, -0.40287742])"
1167,1242,"array([ 1.68999939, -0.40666081])"
1168,1422,"array([ 1.71299617, -0.41645784])"
1169,1522,"array([ 1.63059398, -0.43252352])"
1170,1527,"array([ 1.64376617, -0.38495295])"
1171,1607,"array([ 1.70898112, -0.42300173])"
1172,1693,"array([ 1.69579466, -0.42926292])"
1173,1820,"array([ 1.67650027, -0.37491568])"
1174,1835,"array([ 1.67990738, -0.41097579])"
1175,1839,"array([ 1.66805407, -0.37002228])"
1176,1913,"array([ 1.65033946, -0.4521269 ])"
1177,1937,"array([ 1.6490475 , -0.46443792])"
1178,2051,"array([ 1.65456709, -0.39320091])"
1179,2112,"array([ 1.6774146 , -0.36155288])"
1180,2119,"array([ 1.71075736, -0.41077116])"
1181,2149,"array([ 1.70940284, -0.41815149])"
1182,2284,"array([ 1.62904938, -0.3843043 ])"
1183,2285,"array([ 1.69671797, -0.38090933])"
1184,2408,"array([ 1.69383857, -0.38005743])"
1185,2515,"array([ 1.71048195, -0.41403625])"
1186,2549,"array([ 1.63695955, -0.3850499 ])"
1187,2566,"array([ 1.73421425, -0.42659549])"
1188,2577,"array([ 1.64589581, -0.38192081])"
1189,2604,"array([ 1.6563271 , -0.38364033])"
1190,2763,"array([ 1.69122103, -0.4653744 ])"
1191,2774,"array([ 1.6799724 , -0.37120446])"
1192,2817,"array([ 1.64238248, -0.37441209])"
1193,2829,"array([ 1.63320083, -0.37163937])"
1194,3013,"array([ 1.70929351, -0.37995376])"
1195,3060,"array([ 1.70939065, -0.405385  ])"
1196,59,"array([ 1.70227245, -0.38844509])"
1197,774,"array([ 1.66623513, -0.40058213])"
1198,955,"array([ 1.71713811, -0.41472164])"
1199,1020,"array([ 1.65175617, -0.40795568])"
1200,1035,"array([ 1.62282799, -0.43487759])"
1201,1299,"array([ 1.66656205, -0.46735179])"
1202,1559,"array([ 1.71785748, -0.4360154 ])"
1203,1979,"array([ 1.68417042, -0.40654099])"
1204,1997,"array([ 1.67953009, -0.47015815])"
1205,2040,"array([ 1.69085668, -0.40319158])"
1206,2368,"array([ 1.60428299, -0.44585265])"
1207,2679,"array([ 1.70872191, -0.4489588 ])"
1208,2851,"array([ 1.64005028, -0.37733882])"
1209,2943,"array([ 1.68631756, -0.47587564])"
1210,3037,"array([ 1.61770611, -0.4639867 ])"
1211,3135,"array([ 1.68531038, -0.3821982 ])"
1212,62,"array([ 1.63274639, -0.39598586])"
1213,67,"array([ 1.64274148, -0.42181051])"
1214,224,"array([ 1.63453767, -0.42257453])"
1215,305,"array([ 1.67968068, -0.39751587])"
1216,928,"array([ 1.68569641, -0.38743773])"
1217,1056,"array([ 1.74633812, -0.42326728])"
1218,1106,"array([ 1.66880761, -0.41790505])"
1219,1747,"array([ 1.74481961, -0.41529985])"
1220,2132,"array([ 1.64883248, -0.44493586])"
1221,2460,"array([ 1.74437596, -0.43640338])"
1222,3023,"array([ 1.74316093, -0.44061704])"
1223,1421,"array([ 1.6191364 , -0.42403948])"
1224,1525,"array([ 1.64807526, -0.47051305])"
1225,1996,"array([ 1.61029913, -0.44300611])"
1226,90,"array([ 1.62001402, -0.41285388])"
1227,162,"array([ 1.67582457, -0.4036927 ])"
1228,213,"array([ 1.6623014 , -0.39264283])"
1229,367,"array([ 1.6184795 , -0.42607705])"
1230,484,"array([ 1.64986986, -0.37852683])"
1231,502,"array([ 1.59017651, -0.36888959])"
1232,660,"array([ 1.65323059, -0.38706482])"
1233,664,"array([ 1.61440699, -0.38209419])"
1234,667,"array([ 1.62761273, -0.4213545 ])"
1235,682,"array([ 1.59896189, -0.40761638])"
1236,742,"array([ 1.58411273, -0.41416107])"
1237,879,"array([ 1.61759844, -0.44306518])"
1238,903,"array([ 1.61937735, -0.40089933])"
1239,906,"array([ 1.62333402, -0.40924247])"
1240,962,"array([ 1.60056841, -0.35882752])"
1241,990,"array([ 1.64817861, -0.43830523])"
1242,1006,"array([ 1.65319868, -0.39820596])"
1243,1024,"array([ 1.5757555 , -0.38890983])"
1244,1058,"array([ 1.60982668, -0.4363456 ])"
1245,1102,"array([ 1.60113974, -0.38426515])"
1246,1109,"array([ 1.62926839, -0.39748518])"
1247,1119,"array([ 1.61136616, -0.42796502])"
1248,1124,"array([ 1.61298618, -0.39362485])"
1249,1190,"array([ 1.59094194, -0.37262969])"
1250,1237,"array([ 1.58571227, -0.37530949])"
1251,1322,"array([ 1.63190488, -0.38465832])"
1252,1326,"array([ 1.67685209, -0.44440331])"
1253,1356,"array([ 1.61908937, -0.36293956])"
1254,1357,"array([ 1.63071521, -0.38708457])"
1255,1368,"array([ 1.63615445, -0.45632107])"
1256,1372,"array([ 1.60749762, -0.40668385])"
1257,1432,"array([ 1.57905419, -0.38564734])"
1258,1433,"array([ 1.59799281, -0.38357526])"
1259,1475,"array([ 1.57139624, -0.38963191])"
1260,1489,"array([ 1.57188275, -0.39460527])"
1261,1492,"array([ 1.60987048, -0.39283499])"
1262,1548,"array([ 1.66378492, -0.3767424 ])"
1263,1566,"array([ 1.62825588, -0.37820054])"
1264,1631,"array([ 1.64303096, -0.39435116])"
1265,1643,"array([ 1.60026669, -0.41149607])"
1266,1674,"array([ 1.604235  , -0.42680145])"
1267,1730,"array([ 1.65815918, -0.3900623 ])"
1268,1735,"array([ 1.63316223, -0.40770491])"
1269,1773,"array([ 1.64710228, -0.42028363])"
1270,1793,"array([ 1.6735859 , -0.40995757])"
1271,1805,"array([ 1.60394874, -0.45243683])"
1272,1824,"array([ 1.63057795, -0.40777658])"
1273,1829,"array([ 1.62168139, -0.36644595])"
1274,1842,"array([ 1.62352215, -0.38286869])"
1275,1858,"array([ 1.62188877, -0.44830098])"
1276,1893,"array([ 1.67642994, -0.40128363])"
1277,1912,"array([ 1.65859474, -0.37999767])"
1278,1946,"array([ 1.6459918 , -0.37278304])"
1279,2016,"array([ 1.60734294, -0.35116662])"
1280,2028,"array([ 1.60438173, -0.40214688])"
1281,2135,"array([ 1.61285809, -0.37928883])"
1282,2186,"array([ 1.62192921, -0.39773043])"
1283,2245,"array([ 1.58753853, -0.41503832])"
1284,2250,"array([ 1.59547255, -0.43966012])"
1285,2307,"array([ 1.578826  , -0.39642809])"
1286,2372,"array([ 1.59832928, -0.40999328])"
1287,2386,"array([ 1.5871828 , -0.38410905])"
1288,2390,"array([ 1.60384331, -0.43668004])"
1289,2458,"array([ 1.62772102, -0.34972487])"
1290,2613,"array([ 1.60598211, -0.3744358 ])"
1291,2632,"array([ 1.57198689, -0.40084633])"
1292,2687,"array([ 1.64282842, -0.46283867])"
1293,2924,"array([ 1.63287188, -0.44597433])"
1294,2963,"array([ 1.58073494, -0.37717763])"
1295,2973,"array([ 1.63557384, -0.39213542])"
1296,3077,"array([ 1.6268883, -0.4542045])"
1297,3129,"array([ 1.59008733, -0.4173602 ])"
1298,249,"array([ 1.64841765, -0.41854232])"
1299,69,"array([ 1.67930322, -0.44950398])"
1300,284,"array([ 1.66455335, -0.42300005])"
1301,70,"array([ 1.69394681, -0.4068086 ])"
1302,2262,"array([ 1.67202854, -0.44991979])"
1303,73,"array([ 1.68477552, -0.42250978])"
1304,885,"array([ 1.65726961, -0.42709672])"
1305,1171,"array([ 1.70332996, -0.43200413])"
1306,1934,"array([ 1.6497907 , -0.40131481])"
1307,508,"array([ 1.62835063, -0.36123479])"
1308,635,"array([ 1.64831871, -0.44041305])"
1309,1318,"array([ 1.64084751, -0.44978536])"
1310,1810,"array([ 1.68769959, -0.40042183])"
1311,1883,"array([ 1.62476919, -0.39197381])"
1312,2853,"array([ 1.59398857, -0.39959757])"
1313,77,"array([ 1.61498453, -0.47680828])"
1314,634,"array([ 1.66279993, -0.40363791])"
1315,2338,"array([ 1.64610279, -0.38434752])"
1316,494,"array([ 1.65798556, -0.42963423])"
1317,786,"array([ 1.66637639, -0.40728067])"
1318,954,"array([ 1.68926829, -0.43463708])"
1319,1685,"array([ 1.61737231, -0.43513474])"
1320,1809,"array([ 1.68466681, -0.41932592])"
1321,1828,"array([ 1.61107212, -0.38967107])"
1322,2967,"array([ 1.6707238 , -0.44409789])"
1323,1606,"array([ 1.65549543, -0.38978721])"
1324,1700,"array([ 1.6427171 , -0.44033439])"
1325,2715,"array([ 1.65843367, -0.46804639])"
1326,2919,"array([ 1.61216029, -0.39753452])"
1327,2971,"array([ 1.5734986 , -0.47037129])"
1328,323,"array([ 1.65940575, -0.41418588])"
1329,672,"array([ 1.65680427, -0.39226653])"
1330,705,"array([ 1.67360564, -0.40288101])"
1331,1122,"array([ 1.6514287 , -0.39945157])"
1332,1309,"array([ 1.64354104, -0.430665  ])"
1333,2012,"array([ 1.60715521, -0.4166555 ])"
1334,2487,"array([ 1.61753329, -0.38692364])"
1335,480,"array([ 1.70608644, -0.45049457])"
1336,1787,"array([ 1.62987612, -0.42329163])"
1337,199,"array([ 1.60369957, -0.41943483])"
1338,264,"array([ 1.70523747, -0.3880054 ])"
1339,446,"array([ 1.64783152, -0.44658027])"
1340,1150,"array([ 1.64754054, -0.43346429])"
1341,1304,"array([ 1.65262676, -0.39564834])"
1342,1348,"array([ 1.65311702, -0.37059401])"
1343,1532,"array([ 1.6652892 , -0.37461839])"
1344,1718,"array([ 1.60149612, -0.38813603])"
1345,1878,"array([ 1.67230413, -0.37708134])"
1346,2117,"array([ 1.6242522, -0.3853733])"
1347,89,"array([ 1.65694348, -0.34683832])"
1348,92,"array([ 1.65433104, -0.42462574])"
1349,840,"array([ 1.69090846, -0.44718282])"
1350,1305,"array([ 1.62320099, -0.48349528])"
1351,1330,"array([ 1.64623735, -0.39253372])"
1352,1497,"array([ 1.66953751, -0.45729656])"
1353,1511,"array([ 1.62668374, -0.38541255])"
1354,1964,"array([ 1.63980795, -0.47392815])"
1355,2399,"array([ 1.65262228, -0.45961821])"
1356,3005,"array([ 1.62411794, -0.40394827])"
1357,688,"array([ 1.69282445, -0.40123755])"
1358,837,"array([ 1.66126355, -0.37676226])"
1359,923,"array([ 1.63530118, -0.37313224])"
1360,1098,"array([ 1.66406885, -0.37934252])"
1361,1117,"array([ 1.64559384, -0.39483823])"
1362,1178,"array([ 1.69703317, -0.41128408])"
1363,1198,"array([ 1.67151157, -0.36510319])"
1364,1275,"array([ 1.68070623, -0.40243554])"
1365,1412,"array([ 1.61207587, -0.40392097])"
1366,1860,"array([ 1.62710544, -0.43912465])"
1367,1942,"array([ 1.63739212, -0.38182259])"
1368,2101,"array([ 1.67760673, -0.36533196])"
1369,2145,"array([ 1.70979803, -0.39605536])"
1370,2301,"array([ 1.63497268, -0.38080437])"
1371,2346,"array([ 1.61167298, -0.41021978])"
1372,2461,"array([ 1.68668073, -0.3844216 ])"
1373,2827,"array([ 1.66212459, -0.37380345])"
1374,2840,"array([ 1.66654511, -0.43729688])"
1375,1274,"array([ 1.65017275, -0.3709762 ])"
1376,680,"array([ 1.61725975, -0.39722678])"
1377,1107,"array([ 1.60243859, -0.46363193])"
1378,1260,"array([ 1.68099535, -0.46077242])"
1379,2560,"array([ 1.59318248, -0.41260859])"
1380,2981,"array([ 1.69138677, -0.37246631])"
1381,100,"array([ 1.67990816, -0.49316362])"
1382,183,"array([ 1.68292093, -0.50373904])"
1383,103,"array([ 1.62713894, -0.37152161])"
1384,244,"array([ 1.59184264, -0.40944865])"
1385,966,"array([ 1.64439457, -0.43846052])"
1386,1546,"array([ 1.58315216, -0.43846783])"
1387,2215,"array([ 1.5857804 , -0.46371943])"
1388,2233,"array([ 1.66025473, -0.4746453 ])"
1389,2612,"array([ 1.67724625, -0.47494909])"
1390,2667,"array([ 1.60575793, -0.42889649])"
1391,3092,"array([ 1.64404117, -0.38770332])"
1392,104,"array([ 1.63653067, -0.35569028])"
1393,547,"array([ 1.64544085, -0.38983103])"
1394,789,"array([ 1.63276077, -0.40097794])"
1395,2364,"array([ 1.64982957, -0.40635266])"
1396,483,"array([ 1.59916737, -0.40430704])"
1397,109,"array([ 1.57848362, -0.3618644 ])"
1398,111,"array([ 1.70810425, -0.5019829 ])"
1399,1201,"array([ 1.72008732, -0.44441997])"
1400,114,"array([ 1.60651213, -0.36861895])"
1401,496,"array([ 1.6808705 , -0.44230997])"
1402,757,"array([ 1.6422184 , -0.44825869])"
1403,117,"array([ 1.6725179 , -0.42961065])"
1404,913,"array([ 1.74101224, -0.42371881])"
1405,1561,"array([ 1.71723937, -0.42521749])"
1406,2010,"array([ 1.70057889, -0.39283801])"
1407,2342,"array([ 1.70940769, -0.43448057])"
1408,375,"array([ 1.67174265, -0.48720371])"
1409,621,"array([ 1.67755765, -0.47205246])"
1410,930,"array([ 1.73022904, -0.45987314])"
1411,998,"array([ 1.71921731, -0.45104751])"
1412,1960,"array([ 1.71197642, -0.4229303 ])"
1413,2242,"array([ 1.73761377, -0.47730799])"
1414,2429,"array([ 1.68769507, -0.45514627])"
1415,3045,"array([ 1.69666465, -0.47207487])"
1416,329,"array([ 1.65449506, -0.45515791])"
1417,1341,"array([ 1.70461059, -0.48010101])"
1418,1569,"array([ 1.66670993, -0.47538844])"
1419,2137,"array([ 1.67238991, -0.4378192 ])"
1420,2403,"array([ 1.7081465 , -0.44457275])"
1421,2992,"array([ 1.71102725, -0.4420108 ])"
1422,3025,"array([ 1.65130153, -0.49079945])"
1423,1325,"array([ 1.62471438, -0.40665727])"
1424,1598,"array([ 1.60611783, -0.43925741])"
1425,125,"array([ 1.70243577, -0.47104413])"
1426,731,"array([ 1.68798618, -0.36079105])"
1427,2389,"array([ 1.68284806, -0.38907626])"
1428,916,"array([ 1.63195668, -0.41324287])"
1429,1671,"array([ 1.65692954, -0.43927327])"
1430,130,"array([ 1.75318373, -0.36962357])"
1431,131,"array([ 1.6505353, -0.4852122])"
1432,132,"array([ 1.61822693, -0.49210037])"
1433,136,"array([ 1.77629527, -0.36280699])"
1434,137,"array([ 1.74756319, -0.3819369 ])"
1435,794,"array([ 1.6575234 , -0.46546805])"
1436,1382,"array([ 1.66843785, -0.41579091])"
1437,1776,"array([ 1.65422586, -0.4471707 ])"
1438,2278,"array([ 1.69309823, -0.39167476])"
1439,2310,"array([ 1.710947  , -0.42049515])"
1440,141,"array([ 1.625047  , -0.42457221])"
1441,143,"array([ 1.71160139, -0.45960036])"
1442,149,"array([ 1.61461781, -0.4686746 ])"
1443,567,"array([ 1.61437422, -0.40502479])"
1444,1077,"array([ 1.66076873, -0.38201637])"
1445,1630,"array([ 1.68974787, -0.43109346])"
1446,1795,"array([ 1.5888225, -0.4465881])"
1447,2237,"array([ 1.60266211, -0.37501925])"
1448,2353,"array([ 1.63153407, -0.45654759])"
1449,1338,"array([ 1.703793  , -0.41109008])"
1450,146,"array([ 1.66168416, -0.45646823])"
1451,1174,"array([ 1.65459262, -0.47339013])"
1452,482,"array([ 1.62237777, -0.38833013])"
1453,828,"array([ 1.60872288, -0.40286993])"
1454,988,"array([ 1.59894167, -0.44716692])"
1455,1370,"array([ 1.65705207, -0.3879336 ])"
1456,2107,"array([ 1.65300663, -0.45709914])"
1457,2446,"array([ 1.63155578, -0.45985255])"
1458,2488,"array([ 1.65465945, -0.38566444])"
1459,2712,"array([ 1.59547998, -0.42322515])"
1460,2818,"array([ 1.65865809, -0.38400114])"
1461,2896,"array([ 1.62394355, -0.44672685])"
1462,159,"array([ 1.69748717, -0.48069665])"
1463,698,"array([ 1.61968781, -0.46826645])"
1464,1094,"array([ 1.68878122, -0.42648032])"
1465,1104,"array([ 1.63014698, -0.43719853])"
1466,1118,"array([ 1.64757887, -0.45941695])"
1467,1261,"array([ 1.63428715, -0.46059519])"
1468,1444,"array([ 1.68338408, -0.45763311])"
1469,1490,"array([ 1.68316378, -0.40026827])"
1470,1601,"array([ 1.64284418, -0.45170178])"
1471,1954,"array([ 1.67103082, -0.48425156])"
1472,2246,"array([ 1.60511642, -0.44925228])"
1473,2376,"array([ 1.68986055, -0.46941467])"
1474,2433,"array([ 1.68061183, -0.42905763])"
1475,2644,"array([ 1.69884066, -0.43129631])"
1476,2690,"array([ 1.67364946, -0.46689839])"
1477,3042,"array([ 1.6733659 , -0.45596369])"
1478,3053,"array([ 1.63369706, -0.47716172])"
1479,3075,"array([ 1.67759708, -0.48285066])"
1480,3157,"array([ 1.68931754, -0.44456672])"
1481,402,"array([ 1.63376158, -0.44848226])"
1482,1887,"array([ 1.63926577, -0.38711256])"
1483,3164,"array([ 1.68193399, -0.37542644])"
1484,156,"array([ 1.70553232, -0.35653488])"
1485,157,"array([ 1.65829245, -0.36340775])"
1486,158,"array([ 1.68198752, -0.35709759])"
1487,907,"array([ 1.65692135, -0.32579334])"
1488,1255,"array([ 1.6488546 , -0.38431464])"
1489,1409,"array([ 1.63188661, -0.34104457])"
1490,2929,"array([ 1.66041884, -0.33918491])"
1491,2681,"array([ 1.69292686, -0.31926623])"
1492,160,"array([ 1.67708007, -0.46757933])"
1493,2451,"array([ 1.71746903, -0.3927122 ])"
1494,164,"array([ 1.56170932, -0.41495864])"
1495,170,"array([ 1.62900703, -0.42633952])"
1496,2760,"array([ 1.67334544, -0.39788593])"
1497,3147,"array([ 1.62300446, -0.39087327])"
1498,1481,"array([ 1.66566459, -0.48294835])"
1499,175,"array([ 1.61044274, -0.39533337])"
1500,176,"array([ 1.59165424, -0.31407367])"
1501,177,"array([ 1.60887865, -0.34501194])"
1502,458,"array([ 1.59894867, -0.37231335])"
1503,1145,"array([ 1.62012905, -0.43683395])"
1504,1436,"array([ 1.65395485, -0.36793244])"
1505,2121,"array([ 1.64342368, -0.36993282])"
1506,254,"array([ 1.66429821, -0.44610682])"
1507,1205,"array([ 1.65177641, -0.37692132])"
1508,1402,"array([ 1.68275994, -0.47775824])"
1509,1506,"array([ 1.61928573, -0.37795827])"
1510,1588,"array([ 1.70547495, -0.40589748])"
1511,1628,"array([ 1.62238736, -0.42667218])"
1512,1823,"array([ 1.62555538, -0.42091517])"
1513,2024,"array([ 1.69055781, -0.4199031 ])"
1514,3115,"array([ 1.71277299, -0.43865619])"
1515,210,"array([ 1.62748651, -0.43287316])"
1516,812,"array([ 1.63224555, -0.42448023])"
1517,1743,"array([ 1.61747127, -0.4036863 ])"
1518,1881,"array([ 1.70934813, -0.43773871])"
1519,190,"array([ 1.69883341, -0.41900821])"
1520,1114,"array([ 1.73345304, -0.41598766])"
1521,192,"array([ 1.62352533, -0.37591311])"
1522,194,"array([ 1.68071246, -0.36284022])"
1523,353,"array([ 1.71851475, -0.38913986])"
1524,510,"array([ 1.65637544, -0.45784345])"
1525,573,"array([ 1.67444719, -0.4351678 ])"
1526,778,"array([ 1.64257808, -0.37820534])"
1527,799,"array([ 1.68859816, -0.41919041])"
1528,1616,"array([ 1.67324918, -0.46302281])"
1529,2011,"array([ 1.6660644 , -0.43944168])"
1530,2519,"array([ 1.69000345, -0.43874293])"
1531,2597,"array([ 1.65431038, -0.38215455])"
1532,3137,"array([ 1.70904815, -0.37267325])"
1533,1424,"array([ 1.58336072, -0.41671973])"
1534,2273,"array([ 1.64765037, -0.38999401])"
1535,200,"array([ 1.59409442, -0.27456513])"
1536,201,"array([ 1.60264035, -0.30015381])"
1537,202,"array([ 1.61753364, -0.34023968])"
1538,1377,"array([ 1.66857671, -0.3962268 ])"
1539,206,"array([ 1.66081197, -0.36549977])"
1540,2732,"array([ 1.60384294, -0.47167634])"
1541,259,"array([ 1.64004906, -0.44482931])"
1542,417,"array([ 1.67484056, -0.43723245])"
1543,825,"array([ 1.70012515, -0.44076185])"
1544,1065,"array([ 1.69396304, -0.45504972])"
1545,1271,"array([ 1.63842167, -0.46229147])"
1546,1656,"array([ 1.7086096 , -0.40215677])"
1547,1757,"array([ 1.71789581, -0.44242005])"
1548,1769,"array([ 1.6983982 , -0.43891183])"
1549,2456,"array([ 1.70611702, -0.44095551])"
1550,2542,"array([ 1.65536259, -0.48860145])"
1551,217,"array([ 1.60635328, -0.4445622 ])"
1552,452,"array([ 1.69989326, -0.3779559 ])"
1553,947,"array([ 1.69861062, -0.44411726])"
1554,1391,"array([ 1.68529239, -0.44397605])"
1555,2134,"array([ 1.71325658, -0.42767354])"
1556,3063,"array([ 1.712759  , -0.38821172])"
1557,219,"array([ 1.6141229 , -0.48977237])"
1558,617,"array([ 1.6480725 , -0.46665225])"
1559,739,"array([ 1.64178034, -0.44632629])"
1560,993,"array([ 1.67034797, -0.48992628])"
1561,1113,"array([ 1.64926679, -0.47304208])"
1562,1358,"array([ 1.71191507, -0.44998004])"
1563,1426,"array([ 1.69376993, -0.43841501])"
1564,1442,"array([ 1.62577225, -0.44398872])"
1565,1640,"array([ 1.70177173, -0.46724692])"
1566,1789,"array([ 1.657333  , -0.48269468])"
1567,1830,"array([ 1.69110927, -0.47292244])"
1568,1903,"array([ 1.69156133, -0.45962685])"
1569,1956,"array([ 1.67198419, -0.480864  ])"
1570,2193,"array([ 1.71599072, -0.43915437])"
1571,2198,"array([ 1.71372306, -0.44727155])"
1572,2521,"array([ 1.69424987, -0.4727657 ])"
1573,2618,"array([ 1.70399813, -0.45695617])"
1574,2819,"array([ 1.67040556, -0.4998144 ])"
1575,223,"array([ 1.58877883, -0.40848812])"
1576,267,"array([ 1.60693604, -0.46527494])"
1577,864,"array([ 1.60605877, -0.40427775])"
1578,970,"array([ 1.60692648, -0.43362176])"
1579,1440,"array([ 1.59760844, -0.41367317])"
1580,1622,"array([ 1.65698319, -0.39574607])"
1581,1669,"array([ 1.6131705 , -0.41875114])"
1582,1761,"array([ 1.65124635, -0.47148289])"
1583,1837,"array([ 1.59009987, -0.4144314 ])"
1584,2653,"array([ 1.59835441, -0.37576789])"
1585,225,"array([ 1.72480625, -0.45429378])"
1586,227,"array([ 1.70540922, -0.35132118])"
1587,228,"array([ 1.60124259, -0.43278661])"
1588,230,"array([ 1.71684266, -0.48589562])"
1589,233,"array([ 1.62594465, -0.3654582 ])"
1590,235,"array([ 1.72625003, -0.47923238])"
1591,238,"array([ 1.62028991, -0.47647677])"
1592,241,"array([ 1.72449992, -0.43706751])"
1593,2098,"array([ 1.66670986, -0.39850228])"
1594,2417,"array([ 1.62025509, -0.44674422])"
1595,2849,"array([ 1.68238305, -0.42375072])"
1596,414,"array([ 1.68863605, -0.37470896])"
1597,2843,"array([ 1.58647955, -0.45354552])"
1598,1592,"array([ 1.71361592, -0.38004767])"
1599,1692,"array([ 1.71516125, -0.36986611])"
1600,2367,"array([ 1.74038433, -0.36840479])"
1601,2822,"array([ 1.7250375 , -0.38921581])"
1602,3048,"array([ 1.72616138, -0.38075983])"
1603,261,"array([ 1.63285431, -0.46606793])"
1604,1434,"array([ 1.55369478, -0.43658148])"
1605,263,"array([ 1.67798407, -0.35320295])"
1606,2023,"array([ 1.69230072, -0.35465043])"
1607,2482,"array([ 1.69086588, -0.37007781])"
1608,266,"array([ 1.65542126, -0.46396059])"
1609,269,"array([ 1.63607748, -0.40722618])"
1610,270,"array([ 1.71549007, -0.37362767])"
1611,272,"array([ 1.62743786, -0.5141933 ])"
1612,274,"array([ 1.61851289, -0.45861404])"
1613,2031,"array([ 1.69008204, -0.49365239])"
1614,3032,"array([ 1.70236834, -0.45087508])"
1615,548,"array([ 1.66828722, -0.37537253])"
1616,1295,"array([ 1.68258146, -0.38146124])"
1617,1480,"array([ 1.60982462, -0.39821857])"
1618,1681,"array([ 1.61539474, -0.44354838])"
1619,2517,"array([ 1.61966356, -0.39029306])"
1620,2831,"array([ 1.59415798, -0.38267145])"
1621,285,"array([ 1.62622669, -0.35639315])"
1622,1908,"array([ 1.66630986, -0.38787375])"
1623,3139,"array([ 1.66699776, -0.37240434])"
1624,290,"array([ 1.61772886, -0.4490009 ])"
1625,441,"array([ 1.62825031, -0.44888501])"
1626,518,"array([ 1.68665342, -0.45252338])"
1627,1224,"array([ 1.71118192, -0.44527245])"
1628,1861,"array([ 1.68261625, -0.46938113])"
1629,2337,"array([ 1.65407803, -0.4758311 ])"
1630,2445,"array([ 1.69656583, -0.46373158])"
1631,2661,"array([ 1.64628355, -0.48003284])"
1632,2666,"array([ 1.64018389, -0.46109806])"
1633,2752,"array([ 1.67983099, -0.46465242])"
1634,2845,"array([ 1.72433354, -0.44885011])"
1635,2852,"array([ 1.66492086, -0.47198024])"
1636,3119,"array([ 1.71131923, -0.45401441])"
1637,1223,"array([ 1.69188062, -0.44487578])"
1638,296,"array([ 1.60070881, -0.50292086])"
1639,298,"array([ 1.62754034, -0.48533983])"
1640,2804,"array([ 1.63276176, -0.48341297])"
1641,842,"array([ 1.60173658, -0.42081057])"
1642,1346,"array([ 1.58821191, -0.42739129])"
1643,1783,"array([ 1.60336245, -0.44095396])"
1644,312,"array([ 1.70244934, -0.4617679 ])"
1645,862,"array([ 1.69725243, -0.45100316])"
1646,2177,"array([ 1.68148835, -0.45462027])"
1647,2646,"array([ 1.71843569, -0.44788057])"
1648,315,"array([ 1.61988035, -0.34827546])"
1649,1380,"array([ 1.71328882, -0.40954314])"
1650,1936,"array([ 1.67808074, -0.39461323])"
1651,1981,"array([ 1.70335105, -0.40321648])"
1652,2290,"array([ 1.67904281, -0.45904341])"
1653,2558,"array([ 1.65220202, -0.47874101])"
1654,2891,"array([ 1.70618755, -0.44768475])"
1655,2989,"array([ 1.6768787 , -0.45097378])"
1656,859,"array([ 1.60498931, -0.38906841])"
1657,1620,"array([ 1.66060645, -0.43320599])"
1658,1736,"array([ 1.6488647 , -0.38746611])"
1659,327,"array([ 1.57727755, -0.43328522])"
1660,499,"array([ 1.69485067, -0.4417751 ])"
1661,332,"array([ 1.64414184, -0.47000054])"
