# index, name, _pos
4217,8562,"array([ 2.704784  , -0.92052917])"
4218,8571,"array([ 2.7813989 , -0.87904504])"
4219,180,"array([ 2.76882929, -0.96357999])"
4220,214,"array([ 2.80617207, -0.96532424])"
4221,231,"array([ 2.84501402, -1.0459346 ])"
4222,277,"array([ 2.78031157, -0.89586453])"
4223,390,"array([ 2.8182999 , -1.00329729])"
4224,507,"array([ 2.83934601, -1.01545344])"
4225,1239,"array([ 2.82666768, -1.017261  ])"
4226,1242,"array([ 2.91126552, -1.02104086])"
4227,1367,"array([ 2.81026496, -1.05759687])"
4228,1435,"array([ 2.79641216, -0.97451635])"
4229,1446,"array([ 2.78886764, -0.96443283])"
4230,1449,"array([ 2.77880267, -0.98165427])"
4231,1497,"array([ 2.78002784, -0.9594602 ])"
4232,1579,"array([ 2.78865729, -0.98437782])"
4233,1640,"array([ 2.76135143, -0.89154673])"
4234,1891,"array([ 2.7729977 , -0.88664491])"
4235,2004,"array([ 2.88931506, -0.96037037])"
4236,2048,"array([ 2.83084294, -0.89379165])"
4237,2050,"array([ 2.83035557, -1.02322299])"
4238,2192,"array([ 2.89048578, -0.99068061])"
4239,2194,"array([ 2.74225742, -0.97838769])"
4240,2343,"array([ 2.8077306 , -0.89011312])"
4241,2636,"array([ 2.8611054 , -0.98160768])"
4242,2688,"array([ 2.79509465, -0.91907346])"
4243,2951,"array([ 2.80781997, -1.0028616 ])"
4244,3127,"array([ 2.85119663, -1.02037217])"
4245,3131,"array([ 2.83402121, -0.99076023])"
4246,3248,"array([ 2.78776787, -0.95866177])"
4247,3259,"array([ 2.81664026, -1.00721058])"
4248,3261,"array([ 2.87031862, -0.96792341])"
4249,3327,"array([ 2.79487602, -0.97647126])"
4250,3426,"array([ 2.88418694, -0.93752652])"
4251,3754,"array([ 2.83372152, -0.93297712])"
4252,3769,"array([ 2.80495652, -1.03265782])"
4253,3991,"array([ 2.76350561, -0.95860461])"
4254,4042,"array([ 2.7459536 , -0.99675214])"
4255,4143,"array([ 2.829451  , -0.92479592])"
4256,4161,"array([ 2.79604934, -1.01972901])"
4257,4209,"array([ 2.83303219, -0.93628053])"
4258,4233,"array([ 2.77349068, -0.98267327])"
4259,4306,"array([ 2.87699525, -0.993843  ])"
4260,4308,"array([ 2.76745006, -1.02263382])"
4261,4887,"array([ 2.81553834, -1.00177772])"
4262,5237,"array([ 2.76619301, -0.89697896])"
4263,5439,"array([ 2.77583443, -1.03285432])"
4264,5568,"array([ 2.81572908, -1.0336673 ])"
4265,5712,"array([ 2.74531432, -0.94746811])"
4266,5714,"array([ 2.87465189, -0.92876418])"
4267,5836,"array([ 2.83941489, -1.05003033])"
4268,6098,"array([ 2.78285977, -0.86089896])"
4269,6361,"array([ 2.82866934, -1.02545918])"
4270,6503,"array([ 2.78475829, -1.0151103 ])"
4271,6659,"array([ 2.81365831, -0.88878959])"
4272,6674,"array([ 2.83905071, -0.88466635])"
4273,7156,"array([ 2.88302599, -0.9823499 ])"
4274,7201,"array([ 2.8525399 , -1.04447861])"
4275,7323,"array([ 2.90630689, -0.98587067])"
4276,7383,"array([ 2.88161352, -0.9696253 ])"
4277,7647,"array([ 2.80088798, -1.04074157])"
4278,8010,"array([ 2.77256683, -0.95021282])"
4279,8522,"array([ 2.84283498, -0.99471219])"
4280,8657,"array([ 2.78253818, -1.02230314])"
4281,8821,"array([ 2.78984408, -0.94013689])"
4282,8956,"array([ 2.82896459, -1.00695942])"
4283,9310,"array([ 2.88707238, -0.97268835])"
4284,9294,"array([ 2.7685583 , -0.90652078])"
4285,6226,"array([ 2.8679664 , -1.04311099])"
4286,185,"array([ 2.83345258, -0.94245338])"
4287,197,"array([ 2.68729011, -0.97165889])"
4288,242,"array([ 2.78501934, -1.0516436 ])"
4289,244,"array([ 2.7804131 , -0.98446078])"
4290,325,"array([ 2.83484045, -0.91492013])"
4291,467,"array([ 2.7681983, -0.9259322])"
4292,484,"array([ 2.73238324, -0.96803164])"
4293,487,"array([ 2.74078526, -0.85565822])"
4294,501,"array([ 2.76612372, -1.00640729])"
4295,503,"array([ 2.79643675, -0.89347794])"
4296,513,"array([ 2.84377711, -0.935051  ])"
4297,567,"array([ 2.72805937, -1.05660958])"
4298,577,"array([ 2.74605418, -1.00040133])"
4299,674,"array([ 2.71495322, -1.01933599])"
4300,712,"array([ 2.79503986, -0.99058653])"
4301,728,"array([ 2.84307317, -0.98909049])"
4302,754,"array([ 2.83889661, -0.95106285])"
4303,938,"array([ 2.7715805 , -0.90670391])"
4304,983,"array([ 2.78354165, -0.96483792])"
4305,1024,"array([ 2.68851043, -0.92489572])"
4306,1037,"array([ 2.85164604, -0.96188611])"
4307,1164,"array([ 2.8087129 , -0.92413212])"
4308,1228,"array([ 2.82941747, -0.98666651])"
4309,1277,"array([ 2.74666239, -0.88941365])"
4310,1287,"array([ 2.75722693, -1.06787312])"
4311,1289,"array([ 2.84302978, -0.99754168])"
4312,1303,"array([ 2.82057871, -0.97196578])"
4313,1307,"array([ 2.79835116, -0.92358866])"
4314,1397,"array([ 2.71086021, -0.94321489])"
4315,1475,"array([ 2.81316909, -1.00278923])"
4316,1574,"array([ 2.71288221, -0.94456777])"
4317,1618,"array([ 2.8085379 , -1.03525867])"
4318,1619,"array([ 2.731759  , -1.04289908])"
4319,1644,"array([ 2.73841283, -1.06341087])"
4320,1723,"array([ 2.86040542, -0.96476109])"
4321,1846,"array([ 2.8715001 , -0.94565877])"
4322,1958,"array([ 2.77346358, -1.0552029 ])"
4323,1960,"array([ 2.75826351, -1.05673144])"
4324,1961,"array([ 2.75464654, -1.0541409 ])"
4325,2061,"array([ 2.81649267, -1.0112194 ])"
4326,2182,"array([ 2.77657039, -1.02910721])"
4327,2207,"array([ 2.83867857, -0.9275557 ])"
4328,2215,"array([ 2.76108551, -0.97387493])"
4329,2293,"array([ 2.75060054, -1.03856366])"
4330,2306,"array([ 2.8185086 , -0.89496351])"
4331,2517,"array([ 2.82493735, -1.00281808])"
4332,2745,"array([ 2.73076931, -0.9660075 ])"
4333,2784,"array([ 2.75125011, -1.07294583])"
4334,2816,"array([ 2.74046183, -1.06774065])"
4335,2850,"array([ 2.73416678, -1.05691653])"
4336,2885,"array([ 2.72343668, -0.98824027])"
4337,3171,"array([ 2.67809909, -0.94332411])"
4338,3301,"array([ 2.78507184, -1.02759747])"
4339,3307,"array([ 2.77890012, -1.06596552])"
4340,3334,"array([ 2.70752296, -0.97253571])"
4341,3343,"array([ 2.80498255, -0.96099131])"
4342,3352,"array([ 2.7740556, -0.9389119])"
4343,3358,"array([ 2.74727354, -1.05573998])"
4344,3419,"array([ 2.76546077, -0.99496191])"
4345,3460,"array([ 2.77182262, -1.01665185])"
4346,3517,"array([ 2.83652276, -0.98292256])"
4347,3559,"array([ 2.6945283, -0.9734842])"
4348,3635,"array([ 2.84179805, -1.00530457])"
4349,3646,"array([ 2.75559161, -1.05929972])"
4350,3704,"array([ 2.72825049, -0.99491988])"
4351,3705,"array([ 2.80249936, -1.05231926])"
4352,3723,"array([ 2.74951108, -0.95938007])"
4353,3743,"array([ 2.74310178, -0.91999772])"
4354,3745,"array([ 2.8669808 , -1.00888257])"
4355,3813,"array([ 2.81402796, -0.94895703])"
4356,3853,"array([ 2.80300225, -1.02767871])"
4357,3858,"array([ 2.83744775, -0.98999839])"
4358,3872,"array([ 2.70891899, -0.93289346])"
4359,3956,"array([ 2.76647438, -1.07232573])"
4360,3982,"array([ 2.78550909, -1.00874374])"
4361,4073,"array([ 2.86526175, -0.97400444])"
4362,4142,"array([ 2.77746248, -0.90798104])"
4363,4154,"array([ 2.86516061, -0.95808462])"
4364,4181,"array([ 2.7532471 , -0.93933129])"
4365,4189,"array([ 2.75616917, -0.98818881])"
4366,4271,"array([ 2.77803999, -1.0137343 ])"
4367,4273,"array([ 2.86125856, -0.94428761])"
4368,4280,"array([ 2.73729433, -0.94081056])"
4369,4323,"array([ 2.75463886, -1.02542824])"
4370,4354,"array([ 2.8371572 , -0.93565918])"
4371,4366,"array([ 2.847315 , -0.9946156])"
4372,4529,"array([ 2.84314365, -0.98092137])"
4373,4575,"array([ 2.78134374, -1.06190619])"
4374,4586,"array([ 2.77813382, -1.05854568])"
4375,4596,"array([ 2.73650085, -1.04369384])"
4376,4635,"array([ 2.78875178, -1.02065528])"
4377,4702,"array([ 2.72394828, -1.0392238 ])"
4378,4709,"array([ 2.7432829 , -1.05468942])"
4379,4734,"array([ 2.84993728, -0.97581748])"
4380,4747,"array([ 2.82216099, -1.01318305])"
4381,4771,"array([ 2.7653166 , -1.04875155])"
4382,4785,"array([ 2.72192543, -0.95734653])"
4383,4923,"array([ 2.80451253, -0.95632056])"
4384,5065,"array([ 2.73333162, -0.95972174])"
4385,5157,"array([ 2.85094633, -0.9893118 ])"
4386,5194,"array([ 2.7622332, -1.0504443])"
4387,5195,"array([ 2.75026936, -1.04864979])"
4388,5196,"array([ 2.77598367, -1.05171537])"
4389,5202,"array([ 2.83304134, -1.02522389])"
4390,5239,"array([ 2.74923367, -1.06187357])"
4391,5289,"array([ 2.78167558, -0.9505372 ])"
4392,5312,"array([ 2.75224163, -1.045519  ])"
4393,5326,"array([ 2.77055092, -1.06041558])"
4394,5331,"array([ 2.73094753, -1.00374618])"
4395,5332,"array([ 2.72040052, -0.9595023 ])"
4396,5342,"array([ 2.77788418, -1.05471733])"
4397,5347,"array([ 2.76765064, -1.01984245])"
4398,5355,"array([ 2.82271463, -1.0256137 ])"
4399,5395,"array([ 2.72107281, -0.99879792])"
4400,5443,"array([ 2.8457949 , -0.99662433])"
4401,5500,"array([ 2.75157975, -1.05698068])"
4402,5520,"array([ 2.73243368, -0.9254419 ])"
4403,5564,"array([ 2.72297415, -0.98266848])"
4404,5641,"array([ 2.83005734, -0.98033606])"
4405,5739,"array([ 2.80472189, -0.98437017])"
4406,5810,"array([ 2.73025927, -1.06170503])"
4407,5818,"array([ 2.83964645, -1.04241084])"
4408,5883,"array([ 2.89527849, -0.91911471])"
4409,5892,"array([ 2.7416473 , -0.95582476])"
4410,5918,"array([ 2.86385928, -0.93859354])"
4411,5919,"array([ 2.8188729, -0.8927776])"
4412,5961,"array([ 2.74529734, -0.94127873])"
4413,6026,"array([ 2.83617783, -0.99900647])"
4414,6120,"array([ 2.70611723, -0.9637913 ])"
4415,6244,"array([ 2.72761663, -1.04123773])"
4416,6322,"array([ 2.7125102 , -0.94725059])"
4417,6391,"array([ 2.7547908 , -0.98057416])"
4418,6473,"array([ 2.75022833, -1.06839636])"
4419,6559,"array([ 2.68251461, -0.98772705])"
4420,6626,"array([ 2.70953762, -1.0237608 ])"
4421,6640,"array([ 2.84237672, -1.00048971])"
4422,6717,"array([ 2.8640035 , -0.94379349])"
4423,6790,"array([ 2.74170705, -0.93225065])"
4424,6800,"array([ 2.83953983, -0.95488003])"
4425,6853,"array([ 2.81347193, -0.96712125])"
4426,6920,"array([ 2.8373019 , -0.95665597])"
4427,6955,"array([ 2.72003428, -0.9713281 ])"
4428,6979,"array([ 2.73442946, -0.88147855])"
4429,7155,"array([ 2.83115269, -0.97054711])"
4430,7187,"array([ 2.84534953, -1.00048768])"
4431,7188,"array([ 2.79115677, -0.99556274])"
4432,7346,"array([ 2.77673027, -1.04201897])"
4433,7380,"array([ 2.72818949, -0.97758323])"
4434,7417,"array([ 2.78213897, -0.97468775])"
4435,7459,"array([ 2.71000132, -0.98391232])"
4436,7660,"array([ 2.75801152, -0.89731964])"
4437,7665,"array([ 2.81611142, -1.00478974])"
4438,7698,"array([ 2.74402941, -1.04573848])"
4439,7703,"array([ 2.75178352, -1.01360581])"
4440,7726,"array([ 2.81045492, -1.03033838])"
4441,7918,"array([ 2.77137409, -1.03273472])"
4442,7924,"array([ 2.74045586, -0.98571821])"
4443,7991,"array([ 2.75332969, -1.00332614])"
4444,8067,"array([ 2.77428049, -1.02645072])"
4445,8113,"array([ 2.86216753, -0.89705931])"
4446,8252,"array([ 2.81706854, -0.97194178])"
4447,8329,"array([ 2.78303233, -1.05677429])"
4448,8348,"array([ 2.70259116, -0.93865019])"
4449,8351,"array([ 2.85073729, -0.98654894])"
4450,8355,"array([ 2.78909292, -1.02536643])"
4451,8374,"array([ 2.79887215, -1.00513567])"
4452,8398,"array([ 2.74403864, -0.87652731])"
4453,8604,"array([ 2.85760768, -0.98607282])"
4454,8645,"array([ 2.84941126, -0.93492655])"
4455,8649,"array([ 2.78782116, -1.05550241])"
4456,8651,"array([ 2.84949832, -1.00925295])"
4457,8677,"array([ 2.7736754 , -1.05889586])"
4458,8689,"array([ 2.86132307, -0.98776487])"
4459,8710,"array([ 2.70557865, -0.93525148])"
4460,8721,"array([ 2.72067958, -1.03492692])"
4461,8736,"array([ 2.7109026 , -0.93897286])"
4462,8764,"array([ 2.79178952, -1.05625776])"
4463,8780,"array([ 2.84604839, -0.99007939])"
4464,8810,"array([ 2.85293916, -0.97421574])"
4465,8854,"array([ 2.82063052, -1.01988518])"
4466,8909,"array([ 2.7977415 , -1.02780026])"
4467,8949,"array([ 2.81944893, -0.98229633])"
4468,9075,"array([ 2.76900901, -1.05596696])"
4469,9082,"array([ 2.69523824, -1.0024133 ])"
4470,9117,"array([ 2.68985842, -0.96911924])"
4471,9151,"array([ 2.87196454, -1.00332863])"
4472,9287,"array([ 2.74003656, -1.0499164 ])"
4473,9420,"array([ 2.73396115, -1.04003827])"
4474,637,"array([ 2.85431393, -0.85714119])"
4475,2089,"array([ 2.97760802, -0.91870463])"
4476,3058,"array([ 2.92086508, -0.84839956])"
4477,3108,"array([ 2.90278276, -1.00256192])"
4478,4803,"array([ 2.93530957, -0.87914135])"
4479,190,"array([ 2.82089999, -0.79974561])"
4480,841,"array([ 2.78402621, -0.81290212])"
4481,215,"array([ 2.76194097, -0.96741404])"
4482,421,"array([ 2.83524806, -0.89775137])"
4483,765,"array([ 2.7699984 , -0.98738167])"
4484,829,"array([ 2.780742  , -0.91874553])"
4485,1103,"array([ 2.80898004, -0.9061004 ])"
4486,1311,"array([ 2.84010182, -1.00168692])"
4487,1342,"array([ 2.76203012, -1.01423474])"
4488,1352,"array([ 2.74517157, -0.9066744 ])"
4489,1573,"array([ 2.77312932, -1.00661599])"
4490,1590,"array([ 2.78812427, -0.87751806])"
4491,1814,"array([ 2.70289448, -0.91924284])"
4492,2110,"array([ 2.7427768 , -0.95000545])"
4493,2356,"array([ 2.73591294, -0.95871093])"
4494,2416,"array([ 2.71671635, -0.98521893])"
4495,2438,"array([ 2.78100152, -0.91002199])"
4496,2531,"array([ 2.70212578, -0.88360976])"
4497,2640,"array([ 2.70479168, -0.85140794])"
4498,2853,"array([ 2.82943125, -0.88258986])"
4499,2956,"array([ 2.76789046, -0.96096823])"
4500,3030,"array([ 2.68760224, -0.94570982])"
4501,3387,"array([ 2.72242473, -0.96569166])"
4502,3495,"array([ 2.75896626, -0.92226603])"
4503,3507,"array([ 2.77966912, -0.88950084])"
4504,3515,"array([ 2.82738682, -0.93362962])"
4505,3518,"array([ 2.75055519, -0.98217363])"
4506,3550,"array([ 2.79220499, -0.97095779])"
4507,3644,"array([ 2.84951504, -0.94717276])"
4508,3834,"array([ 2.73303599, -0.89283508])"
4509,3890,"array([ 2.72673215, -0.97543224])"
4510,3949,"array([ 2.7831143, -0.8630039])"
4511,3958,"array([ 2.674145  , -0.97731958])"
4512,4104,"array([ 2.7128624, -1.0221085])"
4513,4167,"array([ 2.76407859, -1.0009793 ])"
4514,4204,"array([ 2.88751717, -0.93205761])"
4515,4286,"array([ 2.83334125, -0.97488516])"
4516,4303,"array([ 2.74674716, -0.99445523])"
4517,4326,"array([ 2.71107276, -0.97726789])"
4518,4395,"array([ 2.80320393, -0.91072895])"
4519,4413,"array([ 2.72519659, -0.96691359])"
4520,4431,"array([ 2.79246356, -0.99781296])"
4521,4470,"array([ 2.79369175, -0.98631052])"
4522,4484,"array([ 2.70723047, -0.98160455])"
4523,4486,"array([ 2.70564325, -1.01645478])"
4524,4489,"array([ 2.74447489, -0.98063071])"
4525,4496,"array([ 2.71447148, -0.9603367 ])"
4526,4535,"array([ 2.69373997, -0.9696137 ])"
4527,4577,"array([ 2.71652046, -0.91456438])"
4528,4671,"array([ 2.66528661, -0.96438866])"
4529,4975,"array([ 2.6783928 , -0.92525147])"
4530,5060,"array([ 2.72676117, -0.95297785])"
4531,5184,"array([ 2.75597192, -1.00192056])"
4532,5335,"array([ 2.77003147, -0.86718152])"
4533,5365,"array([ 2.80218103, -0.93175602])"
4534,5748,"array([ 2.67789035, -0.98480589])"
4535,5984,"array([ 2.72826094, -0.84478688])"
4536,6100,"array([ 2.79033339, -0.93662131])"
4537,6254,"array([ 2.7313587 , -0.94472505])"
4538,6259,"array([ 2.8277383 , -0.89425425])"
4539,6564,"array([ 2.78332248, -0.99389212])"
4540,6691,"array([ 2.82812703, -0.97396954])"
4541,6761,"array([ 2.77918201, -0.85013705])"
4542,6762,"array([ 2.73088689, -0.85803346])"
4543,6867,"array([ 2.68326474, -0.95182699])"
4544,6899,"array([ 2.69861584, -0.94866265])"
4545,6932,"array([ 2.71396051, -0.85467766])"
4546,7046,"array([ 2.74018692, -0.85864486])"
4547,7069,"array([ 2.70099697, -0.96615108])"
4548,7124,"array([ 2.83074791, -0.93433929])"
4549,7190,"array([ 2.81619094, -0.9107948 ])"
4550,7235,"array([ 2.74921699, -0.99827572])"
4551,7434,"array([ 2.72213178, -1.02920791])"
4552,7441,"array([ 2.6860774 , -0.98929412])"
4553,7448,"array([ 2.74092886, -0.98038613])"
4554,7685,"array([ 2.71125553, -0.95456483])"
4555,7767,"array([ 2.76579018, -0.99239004])"
4556,7881,"array([ 2.70528039, -0.94101493])"
4557,7977,"array([ 2.78511851, -1.00311911])"
4558,8078,"array([ 2.73297115, -0.90031379])"
4559,8146,"array([ 2.81272894, -0.95670579])"
4560,8188,"array([ 2.70082785, -1.03068824])"
4561,8195,"array([ 2.84997775, -0.94245113])"
4562,8196,"array([ 2.69000205, -0.91598105])"
4563,8656,"array([ 2.7208667 , -0.87598216])"
4564,9414,"array([ 2.7189529 , -0.86890323])"
4565,196,"array([ 2.70927696, -0.91292169])"
4566,198,"array([ 2.69715323, -0.82279292])"
4567,1291,"array([ 2.82947694, -0.83771936])"
4568,1309,"array([ 2.74414784, -0.90327646])"
4569,2193,"array([ 2.84541547, -0.95435422])"
4570,2280,"array([ 2.67643012, -0.89071432])"
4571,2811,"array([ 2.85358833, -0.86000834])"
4572,2815,"array([ 2.83088037, -1.00200338])"
4573,3007,"array([ 2.80271633, -0.88601338])"
4574,3486,"array([ 2.80003898, -1.00303437])"
4575,3512,"array([ 2.72284412, -0.89473117])"
4576,4028,"array([ 2.72868863, -0.83432175])"
4577,4153,"array([ 2.78090834, -0.94619592])"
4578,4241,"array([ 2.83818002, -0.93330126])"
4579,4736,"array([ 2.78240236, -0.83168725])"
4580,5165,"array([ 2.84124759, -0.99214283])"
4581,6314,"array([ 2.74633532, -1.00432165])"
4582,6986,"array([ 2.78982757, -0.83330242])"
4583,7008,"array([ 2.86756124, -0.86798038])"
4584,7205,"array([ 2.7236406 , -0.85504873])"
4585,7783,"array([ 2.82358999, -0.93681694])"
4586,7965,"array([ 2.83858677, -0.99319421])"
4587,199,"array([ 2.640218  , -0.76546406])"
4588,200,"array([ 2.60540712, -0.72926588])"
4589,238,"array([ 2.70448486, -0.94721324])"
4590,368,"array([ 2.78271241, -0.92556675])"
4591,437,"array([ 2.7100213 , -0.88400504])"
4592,536,"array([ 2.74228971, -0.82636685])"
4593,538,"array([ 2.69945913, -0.87293957])"
4594,546,"array([ 2.85718761, -0.89354761])"
4595,548,"array([ 2.81924612, -0.85795821])"
4596,848,"array([ 2.70902604, -0.92452489])"
4597,1235,"array([ 2.69649383, -0.83495351])"
4598,1450,"array([ 2.6697827, -0.8772323])"
4599,1501,"array([ 2.71450825, -0.94551203])"
4600,1521,"array([ 2.68974624, -0.88374392])"
4601,1522,"array([ 2.79053159, -0.94701414])"
4602,1739,"array([ 2.74898867, -0.90013991])"
4603,1793,"array([ 2.77494451, -0.83240502])"
4604,1838,"array([ 2.73981278, -0.82974741])"
4605,2038,"array([ 2.75078558, -0.86360448])"
4606,2186,"array([ 2.74550889, -0.91660145])"
4607,2268,"array([ 2.7570152 , -0.87206921])"
4608,2429,"array([ 2.79408801, -0.83788383])"
4609,2483,"array([ 2.72071737, -0.86305496])"
4610,2486,"array([ 2.71681386, -0.95136123])"
4611,2491,"array([ 2.74917217, -0.97351684])"
4612,2505,"array([ 2.73475802, -0.9798244 ])"
4613,2545,"array([ 2.73567172, -0.9291792 ])"
4614,2621,"array([ 2.86154381, -0.91586836])"
4615,2643,"array([ 2.70710882, -0.88915104])"
4616,2830,"array([ 2.70603224, -0.87435247])"
4617,2836,"array([ 2.72615862, -0.84634145])"
4618,3078,"array([ 2.70455315, -0.90216949])"
4619,3129,"array([ 2.82392306, -0.92440058])"
4620,3375,"array([ 2.73033156, -0.85194076])"
4621,3413,"array([ 2.68909112, -0.84690177])"
4622,3561,"array([ 2.85296209, -0.92874779])"
4623,3586,"array([ 2.72506879, -0.8918597 ])"
4624,3709,"array([ 2.81284514, -0.82974758])"
4625,3725,"array([ 2.7031926 , -0.86360323])"
4626,3988,"array([ 2.79283729, -0.85717506])"
4627,4054,"array([ 2.70592159, -0.93846756])"
4628,4075,"array([ 2.78469699, -0.95907825])"
4629,4078,"array([ 2.81300006, -0.81688004])"
4630,4144,"array([ 2.7911476 , -0.81074561])"
4631,4434,"array([ 2.85565435, -0.91358569])"
4632,4506,"array([ 2.85986252, -0.91795939])"
4633,5211,"array([ 2.73545332, -0.89232333])"
4634,5252,"array([ 2.7598017 , -0.80033322])"
4635,5411,"array([ 2.85437143, -0.8654188 ])"
4636,5465,"array([ 2.78677102, -0.86008454])"
4637,5524,"array([ 2.72308374, -0.88284142])"
4638,5639,"array([ 2.73776044, -0.83948475])"
4639,5709,"array([ 2.73452231, -0.84011957])"
4640,5715,"array([ 2.72427153, -0.83628363])"
4641,5789,"array([ 2.8322931 , -0.95227374])"
4642,5824,"array([ 2.72204809, -0.87031814])"
4643,5859,"array([ 2.70891585, -0.84725287])"
4644,6083,"array([ 2.71638403, -0.94185058])"
4645,6107,"array([ 2.69773668, -0.86542554])"
4646,6112,"array([ 2.70054478, -0.90443727])"
4647,6161,"array([ 2.76928074, -0.82222944])"
4648,6165,"array([ 2.72692607, -0.85951616])"
4649,6237,"array([ 2.7737759 , -1.00018025])"
4650,6358,"array([ 2.73421962, -0.91986149])"
4651,6499,"array([ 2.70034489, -0.91074661])"
4652,6612,"array([ 2.70488707, -0.89595507])"
4653,6750,"array([ 2.73160694, -0.83907498])"
4654,6779,"array([ 2.83645455, -0.95109384])"
4655,7111,"array([ 2.78238772, -0.94878839])"
4656,7118,"array([ 2.73213221, -0.93441794])"
4657,7179,"array([ 2.72122021, -0.86795688])"
4658,7353,"array([ 2.70932535, -0.9006622 ])"
4659,7358,"array([ 2.75108632, -0.81780823])"
4660,7430,"array([ 2.7713609 , -0.85545993])"
4661,7450,"array([ 2.69875215, -0.8889468 ])"
4662,7455,"array([ 2.73858479, -0.86015277])"
4663,7484,"array([ 2.80642056, -0.99723819])"
4664,7490,"array([ 2.79066334, -0.87356603])"
4665,7568,"array([ 2.79246167, -0.8134356 ])"
4666,7634,"array([ 2.74784452, -0.86523579])"
4667,7649,"array([ 2.78742844, -0.94989438])"
4668,7891,"array([ 2.76556568, -0.97539935])"
4669,7931,"array([ 2.84739103, -0.98202539])"
4670,8048,"array([ 2.79789905, -0.84426875])"
4671,8096,"array([ 2.73020925, -0.82452693])"
4672,8122,"array([ 2.79585945, -0.80612592])"
4673,8125,"array([ 2.79986545, -0.9151541 ])"
4674,8198,"array([ 2.69926282, -0.83093728])"
4675,8199,"array([ 2.71164099, -0.81992566])"
4676,8200,"array([ 2.67933842, -0.86082236])"
4677,8201,"array([ 2.68936693, -0.84276846])"
4678,8212,"array([ 2.70238993, -0.91372794])"
4679,8387,"array([ 2.7687858 , -0.84995286])"
4680,8538,"array([ 2.69451104, -0.93505352])"
4681,8583,"array([ 2.86637516, -0.91697545])"
4682,8616,"array([ 2.78129062, -0.79628276])"
4683,8634,"array([ 2.70423218, -0.87714077])"
4684,8637,"array([ 2.78360142, -0.81595865])"
4685,8723,"array([ 2.84350059, -0.96449145])"
4686,8833,"array([ 2.75386874, -0.81907685])"
4687,9038,"array([ 2.73487278, -0.96172962])"
4688,9135,"array([ 2.71165962, -0.92414294])"
4689,9194,"array([ 2.71579694, -0.83489443])"
4690,9311,"array([ 2.79685355, -0.96569742])"
4691,9329,"array([ 2.71436606, -0.89557086])"
4692,2386,"array([ 2.8327606 , -0.89652136])"
4693,6542,"array([ 2.69808359, -0.87962493])"
4694,8760,"array([ 2.75157358, -0.98574137])"
4695,8892,"array([ 2.68380702, -0.85541017])"
4696,8928,"array([ 2.70670883, -0.8275264 ])"
4697,9127,"array([ 2.71716   , -0.87583602])"
4698,2081,"array([ 2.82389802, -0.99512659])"
4699,6924,"array([ 2.86783703, -0.87970558])"
4700,209,"array([ 2.85225788, -0.77784204])"
4701,5634,"array([ 2.7117036 , -0.89400398])"
4702,371,"array([ 2.82019916, -0.97928454])"
4703,708,"array([ 2.77185619, -0.8996285 ])"
4704,1040,"array([ 2.73734236, -0.90929513])"
4705,1095,"array([ 2.75758713, -0.91364719])"
4706,1390,"array([ 2.78685754, -0.96751756])"
4707,1515,"array([ 2.76108961, -0.92384666])"
4708,1923,"array([ 2.82011553, -0.95370961])"
4709,2291,"array([ 2.76527787, -0.98365086])"
4710,2708,"array([ 2.75451312, -0.82685447])"
4711,3031,"array([ 2.75088268, -0.92514699])"
4712,3501,"array([ 2.68471762, -0.95622005])"
4713,3767,"array([ 2.6849155 , -0.91618437])"
4714,4029,"array([ 2.78870187, -0.87964135])"
4715,4481,"array([ 2.77834259, -0.81076166])"
4716,4840,"array([ 2.81342612, -0.84007477])"
4717,5000,"array([ 2.73754212, -0.996511  ])"
4718,5066,"array([ 2.71430877, -0.85715077])"
4719,5406,"array([ 2.74801981, -0.90224884])"
4720,5554,"array([ 2.78497731, -1.00627968])"
4721,6511,"array([ 2.70604982, -0.86891374])"
4722,6701,"array([ 2.72601089, -0.92463606])"
4723,7125,"array([ 2.70907409, -0.86653779])"
4724,7485,"array([ 2.81975988, -0.96728344])"
4725,7753,"array([ 2.70720303, -0.92857316])"
4726,8105,"array([ 2.81902058, -0.82761617])"
4727,8625,"array([ 2.66028806, -0.89973555])"
4728,380,"array([ 2.78250173, -0.97183563])"
4729,499,"array([ 2.8766569 , -0.98361014])"
4730,500,"array([ 2.85747921, -1.05224105])"
4731,506,"array([ 2.87311446, -0.90311422])"
4732,694,"array([ 2.87872773, -0.98527104])"
4733,706,"array([ 2.82938087, -1.0505857 ])"
4734,763,"array([ 2.83797578, -1.05557118])"
4735,982,"array([ 2.76976243, -1.00252956])"
4736,987,"array([ 2.75606401, -0.90436333])"
4737,1004,"array([ 2.80491566, -0.97004551])"
4738,1276,"array([ 2.82743787, -0.94285129])"
4739,1387,"array([ 2.85342476, -1.00547238])"
4740,1432,"array([ 2.83232515, -0.97971752])"
4741,1649,"array([ 2.80470341, -1.04021453])"
4742,1755,"array([ 2.91889278, -0.93667972])"
4743,1909,"array([ 2.8599091 , -1.06801259])"
4744,1932,"array([ 2.87217884, -0.98738249])"
4745,1964,"array([ 2.8361361 , -1.00171923])"
4746,2043,"array([ 2.88343737, -1.01898934])"
4747,2046,"array([ 2.84699737, -1.05528946])"
4748,2069,"array([ 2.80625857, -0.98051232])"
4749,2080,"array([ 2.83282853, -1.04516803])"
4750,2108,"array([ 2.87614961, -0.95729963])"
